carrier_name,name_normalized,cert_date,reason,line_count,metric_ton_total,candidate_pool_size,fgis_record_id,ambiguous_vessel_keys,resolved_vessel_key,reviewer_note
CIELO DI JARI,CIELODIJARI,2018-08-03,unmatched_outside_coverage,1,33544.0,0,UNMATCHED-CIELODIJARI-20180803,,,
IVS TEMBE,IVSTEMBE,2018-08-03,unmatched_outside_coverage,2,32230.0,0,UNMATCHED-IVSTEMBE-20180803,,,
KMARIN JASMINE,KMARINJASMINE,2018-08-03,unmatched_outside_coverage,1,7526.0,0,UNMATCHED-KMARINJASMINE-20180803,,,
OCEAN OPAL,OCEANOPAL,2018-08-03,unmatched_outside_coverage,1,29999.0,0,UNMATCHED-OCEANOPAL-20180803,,,
UBC TARRAGONA,UBCTARRAGONA,2018-08-03,unmatched_outside_coverage,1,27703.0,0,UNMATCHED-UBCTARRAGONA-20180803,,,
ALSEA BAY,ALSEABAY,2018-08-04,unmatched_outside_coverage,1,18553.0,0,UNMATCHED-ALSEABAY-20180804,,,
HARVEST RAIN,HARVESTRAIN,2018-08-04,unmatched_outside_coverage,1,85397.0,0,UNMATCHED-HARVESTRAIN-20180804,,,
INDIGO SPICA,INDIGOSPICA,2018-08-04,unmatched_outside_coverage,2,53521.0,0,UNMATCHED-INDIGOSPICA-20180804,,,
NEWYORK HARMONY,NEWYORKHARMONY,2018-08-04,unmatched_outside_coverage,1,36353.0,0,UNMATCHED-NEWYORKHARMONY-20180804,,,
PANFORCE,PANFORCE,2018-08-04,unmatched_outside_coverage,1,14998.0,0,UNMATCHED-PANFORCE-20180804,,,
ATLANTIC TULUM,ATLANTICTULUM,2018-08-05,unmatched_outside_coverage,1,38498.0,0,UNMATCHED-ATLANTICTULUM-20180805,,,
INTERLINK ACUITY,INTERLINKACUITY,2018-08-05,unmatched_outside_coverage,2,30603.0,0,UNMATCHED-INTERLINKACUITY-20180805,,,
IRYDA,IRYDA,2018-08-05,unmatched_outside_coverage,2,28722.0,0,UNMATCHED-IRYDA-20180805,,,
KMARIN JASMINE,KMARINJASMINE,2018-08-05,unmatched_outside_coverage,1,25299.0,0,UNMATCHED-KMARINJASMINE-20180805,,,
GENCO AVRA,GENCOAVRA,2018-08-06,unmatched_outside_coverage,1,32376.0,0,UNMATCHED-GENCOAVRA-20180806,,,
MAGIC STRIKER,MAGICSTRIKER,2018-08-06,unmatched_outside_coverage,1,10614.0,0,UNMATCHED-MAGICSTRIKER-20180806,,,
NOSHIMA,NOSHIMA,2018-08-06,unmatched_outside_coverage,1,50762.0,0,UNMATCHED-NOSHIMA-20180806,,,
STRATEGIC ENTITY,STRATEGICENTITY,2018-08-06,unmatched_outside_coverage,3,34232.0,0,UNMATCHED-STRATEGICENTITY-20180806,,,
MAGIC STRIKER,MAGICSTRIKER,2018-08-07,unmatched_outside_coverage,1,38017.0,0,UNMATCHED-MAGICSTRIKER-20180807,,,
NORD SUMMIT,NORDSUMMIT,2018-08-07,unmatched_outside_coverage,1,43992.0,0,UNMATCHED-NORDSUMMIT-20180807,,,
ORIENT ACCORD,ORIENTACCORD,2018-08-07,unmatched_outside_coverage,1,19360.0,0,UNMATCHED-ORIENTACCORD-20180807,,,
REGALICA,REGALICA,2018-08-07,unmatched_outside_coverage,2,9970.0,0,UNMATCHED-REGALICA-20180807,,,
AGNES,AGNES,2018-08-08,unmatched_outside_coverage,1,67210.0,0,UNMATCHED-AGNES-20180808,,,
ANTHOS,ANTHOS,2018-08-08,unmatched_outside_coverage,1,66289.0,0,UNMATCHED-ANTHOS-20180808,,,
MOONBRIGHT SW,MOONBRIGHTSW,2018-08-08,unmatched_outside_coverage,3,34206.0,0,UNMATCHED-MOONBRIGHTSW-20180808,,,
ORIENT TIDE,ORIENTTIDE,2018-08-08,unmatched_outside_coverage,1,31560.0,0,UNMATCHED-ORIENTTIDE-20180808,,,
REGALICA,REGALICA,2018-08-08,unmatched_outside_coverage,1,2441.0,0,UNMATCHED-REGALICA-20180808,,,
UBC TAMPICO,UBCTAMPICO,2018-08-08,unmatched_outside_coverage,1,33000.0,0,UNMATCHED-UBCTAMPICO-20180808,,,
ATLANTIC YUCATAN,ATLANTICYUCATAN,2018-08-09,unmatched_outside_coverage,2,39508.0,0,UNMATCHED-ATLANTICYUCATAN-20180809,,,
SAGAR SHAKTI,SAGARSHAKTI,2018-08-09,unmatched_outside_coverage,1,50972.0,0,UNMATCHED-SAGARSHAKTI-20180809,,,
AEOLIAN HERITAGE,AEOLIANHERITAGE,2018-08-10,unmatched_outside_coverage,1,68251.0,0,UNMATCHED-AEOLIANHERITAGE-20180810,,,
GLADIATOR,GLADIATOR,2018-08-10,unmatched_outside_coverage,1,54484.0,0,UNMATCHED-GLADIATOR-20180810,,,
INTHIRA NAREE,INTHIRANAREE,2018-08-10,unmatched_outside_coverage,1,58763.0,0,UNMATCHED-INTHIRANAREE-20180810,,,
SKUA,SKUA,2018-08-10,unmatched_outside_coverage,1,44000.0,0,UNMATCHED-SKUA-20180810,,,
ZEN-NOH GRAIN PEGASUS,ZENNOHGRAINPEGASUS,2018-08-10,unmatched_outside_coverage,1,47090.0,0,UNMATCHED-ZENNOHGRAINPEGASUS-20180810,,,
DARLING RIVER,DARLINGRIVER,2018-08-11,unmatched_outside_coverage,1,25200.0,0,UNMATCHED-DARLINGRIVER-20180811,,,
KP ALBATROSS,KPALBATROSS,2018-08-11,unmatched_outside_coverage,1,16763.0,0,UNMATCHED-KPALBATROSS-20180811,,,
SINOP,SINOP,2018-08-11,unmatched_outside_coverage,1,9799.0,0,UNMATCHED-SINOP-20180811,,,
WIGEON,WIGEON,2018-08-11,unmatched_outside_coverage,1,31000.0,0,UNMATCHED-WIGEON-20180811,,,
KP ALBATROSS,KPALBATROSS,2018-08-12,unmatched_outside_coverage,1,29359.0,0,UNMATCHED-KPALBATROSS-20180812,,,
NEW COMMANDER,NEWCOMMANDER,2018-08-12,unmatched_outside_coverage,1,34000.0,0,UNMATCHED-NEWCOMMANDER-20180812,,,
SINOP,SINOP,2018-08-12,unmatched_outside_coverage,1,45200.0,0,UNMATCHED-SINOP-20180812,,,
TRUE LOVE,TRUELOVE,2018-08-12,unmatched_outside_coverage,1,7234.0,0,UNMATCHED-TRUELOVE-20180812,,,
HARVEST TIME,HARVESTTIME,2018-08-13,unmatched_outside_coverage,1,85941.0,0,UNMATCHED-HARVESTTIME-20180813,,,
PACIFIC LOGGER,PACIFICLOGGER,2018-08-13,unmatched_outside_coverage,1,29949.0,0,UNMATCHED-PACIFICLOGGER-20180813,,,
SKY KNIGHT,SKYKNIGHT,2018-08-13,unmatched_outside_coverage,1,7899.0,0,UNMATCHED-SKYKNIGHT-20180813,,,
TRUE LOVE,TRUELOVE,2018-08-13,unmatched_outside_coverage,1,14049.0,0,UNMATCHED-TRUELOVE-20180813,,,
BTG OLYMPOS,BTGOLYMPOS,2018-08-14,unmatched_outside_coverage,1,72445.0,0,UNMATCHED-BTGOLYMPOS-20180814,,,
NAVIGARE BOREAS,NAVIGAREBOREAS,2018-08-14,unmatched_outside_coverage,1,57444.0,0,UNMATCHED-NAVIGAREBOREAS-20180814,,,
SKY KNIGHT,SKYKNIGHT,2018-08-14,unmatched_outside_coverage,2,5955.0,0,UNMATCHED-SKYKNIGHT-20180814,,,
UBC SANTOS,UBCSANTOS,2018-08-14,unmatched_outside_coverage,1,18000.0,0,UNMATCHED-UBCSANTOS-20180814,,,
UBC TARRAGONA,UBCTARRAGONA,2018-08-14,unmatched_outside_coverage,1,32999.0,0,UNMATCHED-UBCTARRAGONA-20180814,,,
BALSA 86,BALSA86,2018-08-15,unmatched_outside_coverage,1,7100.0,0,UNMATCHED-BALSA86-20180815,,,
IKAN SEMBAK,IKANSEMBAK,2018-08-15,unmatched_outside_coverage,1,11732.0,0,UNMATCHED-IKANSEMBAK-20180815,,,
LEFKES,LEFKES,2018-08-15,unmatched_outside_coverage,3,32216.0,0,UNMATCHED-LEFKES-20180815,,,
NEW DIRECTION,NEWDIRECTION,2018-08-15,unmatched_outside_coverage,1,41766.0,0,UNMATCHED-NEWDIRECTION-20180815,,,
SKY KNIGHT,SKYKNIGHT,2018-08-15,unmatched_outside_coverage,1,10758.0,0,UNMATCHED-SKYKNIGHT-20180815,,,
APHRODITE L,APHRODITEL,2018-08-16,unmatched_outside_coverage,1,71499.0,0,UNMATCHED-APHRODITEL-20180816,,,
IKAN SEMBAK,IKANSEMBAK,2018-08-16,unmatched_outside_coverage,1,34680.0,0,UNMATCHED-IKANSEMBAK-20180816,,,
LOUISIANA MAMA,LOUISIANAMAMA,2018-08-16,unmatched_outside_coverage,3,50718.0,0,UNMATCHED-LOUISIANAMAMA-20180816,,,
SKY KNIGHT,SKYKNIGHT,2018-08-16,unmatched_outside_coverage,2,25591.0,0,UNMATCHED-SKYKNIGHT-20180816,,,
UBC TOKYO,UBCTOKYO,2018-08-16,unmatched_outside_coverage,1,35199.0,0,UNMATCHED-UBCTOKYO-20180816,,,
VICTORIA T,VICTORIAT,2018-08-16,unmatched_outside_coverage,1,38002.0,0,UNMATCHED-VICTORIAT-20180816,,,
DELPHI RANGER,DELPHIRANGER,2018-08-17,unmatched_outside_coverage,1,36553.0,0,UNMATCHED-DELPHIRANGER-20180817,,,
LALIS D,LALISD,2018-08-17,unmatched_outside_coverage,1,36549.0,0,UNMATCHED-LALISD-20180817,,,
MAGIA,MAGIA,2018-08-17,unmatched_outside_coverage,1,53524.0,0,UNMATCHED-MAGIA-20180817,,,
PHOENIX K,PHOENIXK,2018-08-17,unmatched_outside_coverage,1,8655.0,0,UNMATCHED-PHOENIXK-20180817,,,
CONCARAN,CONCARAN,2018-08-18,unmatched_outside_coverage,1,51916.0,0,UNMATCHED-CONCARAN-20180818,,,
DIAMOND QUEEN,DIAMONDQUEEN,2018-08-18,unmatched_outside_coverage,2,52062.0,0,UNMATCHED-DIAMONDQUEEN-20180818,,,
ENY,ENY,2018-08-18,unmatched_outside_coverage,1,9450.0,0,UNMATCHED-ENY-20180818,,,
NANJING CONFIDENCE,NANJINGCONFIDENCE,2018-08-18,unmatched_outside_coverage,1,8669.0,0,UNMATCHED-NANJINGCONFIDENCE-20180818,,,
PHOENIX K,PHOENIXK,2018-08-18,unmatched_outside_coverage,1,39938.0,0,UNMATCHED-PHOENIXK-20180818,,,
ATLANTIC ENSENADA,ATLANTICENSENADA,2018-08-19,unmatched_outside_coverage,1,49873.0,0,UNMATCHED-ATLANTICENSENADA-20180819,,,
ATLANTIC MANZANILLO,ATLANTICMANZANILLO,2018-08-19,unmatched_outside_coverage,3,50671.0,0,UNMATCHED-ATLANTICMANZANILLO-20180819,,,
EMMA BULKER,EMMABULKER,2018-08-19,unmatched_outside_coverage,5,21918.0,0,UNMATCHED-EMMABULKER-20180819,,,
ENY,ENY,2018-08-19,unmatched_outside_coverage,2,39553.0,0,UNMATCHED-ENY-20180819,,,
NANJING CONFIDENCE,NANJINGCONFIDENCE,2018-08-19,unmatched_outside_coverage,1,23698.0,0,UNMATCHED-NANJINGCONFIDENCE-20180819,,,
NORD MANATEE,NORDMANATEE,2018-08-19,unmatched_outside_coverage,3,40745.0,0,UNMATCHED-NORDMANATEE-20180819,,,
RB JORDANA,RBJORDANA,2018-08-19,unmatched_outside_coverage,1,73623.0,0,UNMATCHED-RBJORDANA-20180819,,,
AFRICAN BARI BIRD,AFRICANBARIBIRD,2018-08-20,unmatched_outside_coverage,1,58298.0,0,UNMATCHED-AFRICANBARIBIRD-20180820,,,
BRANT,BRANT,2018-08-20,unmatched_outside_coverage,1,20698.0,0,UNMATCHED-BRANT-20180820,,,
FATIH,FATIH,2018-08-20,unmatched_outside_coverage,2,34043.0,0,UNMATCHED-FATIH-20180820,,,
NEDIM,NEDIM,2018-08-20,unmatched_outside_coverage,1,27359.0,0,UNMATCHED-NEDIM-20180820,,,
NING TAI HAI,NINGTAIHAI,2018-08-20,unmatched_outside_coverage,1,58000.0,0,UNMATCHED-NINGTAIHAI-20180820,,,
APOLLO BULKER,APOLLOBULKER,2018-08-21,unmatched_outside_coverage,1,13039.0,0,UNMATCHED-APOLLOBULKER-20180821,,,
ATLANTIC TULUM,ATLANTICTULUM,2018-08-21,unmatched_outside_coverage,1,49853.0,0,UNMATCHED-ATLANTICTULUM-20180821,,,
NORDIC INCHEON,NORDICINCHEON,2018-08-21,unmatched_outside_coverage,1,31467.0,0,UNMATCHED-NORDICINCHEON-20180821,,,
PENTA,PENTA,2018-08-21,unmatched_outside_coverage,1,31009.0,0,UNMATCHED-PENTA-20180821,,,
SANTA MARIA,SANTAMARIA,2018-08-21,unmatched_outside_coverage,1,49499.0,0,UNMATCHED-SANTAMARIA-20180821,,,
UBC BREMEN,UBCBREMEN,2018-08-21,unmatched_outside_coverage,1,16499.0,0,UNMATCHED-UBCBREMEN-20180821,,,
ALITHIA,ALITHIA,2018-08-22,unmatched_outside_coverage,1,32001.0,0,UNMATCHED-ALITHIA-20180822,,,
CMB PAULE,CMBPAULE,2018-08-22,unmatched_outside_coverage,1,22301.0,0,UNMATCHED-CMBPAULE-20180822,,,
JIN QI,JINQI,2018-08-22,unmatched_outside_coverage,1,75894.0,0,UNMATCHED-JINQI-20180822,,,
KIRAN ISTANBUL,KIRANISTANBUL,2018-08-22,unmatched_outside_coverage,2,58673.0,0,UNMATCHED-KIRANISTANBUL-20180822,,,
MISATO K,MISATOK,2018-08-22,unmatched_outside_coverage,3,49519.0,0,UNMATCHED-MISATOK-20180822,,,
PENTA,PENTA,2018-08-22,unmatched_outside_coverage,2,27468.0,0,UNMATCHED-PENTA-20180822,,,
HARVESTER,HARVESTER,2018-08-23,unmatched_outside_coverage,1,32999.0,0,UNMATCHED-HARVESTER-20180823,,,
POLESIE,POLESIE,2018-08-23,unmatched_outside_coverage,1,33000.0,0,UNMATCHED-POLESIE-20180823,,,
TAI STAR,TAISTAR,2018-08-23,unmatched_outside_coverage,1,1507.0,0,UNMATCHED-TAISTAR-20180823,,,
VIGOROUS,VIGOROUS,2018-08-23,unmatched_outside_coverage,1,32848.0,0,UNMATCHED-VIGOROUS-20180823,,,
ATLANTIC VERACRUZ,ATLANTICVERACRUZ,2018-08-24,unmatched_outside_coverage,1,26904.0,0,UNMATCHED-ATLANTICVERACRUZ-20180824,,,
SKUA,SKUA,2018-08-24,unmatched_outside_coverage,1,43999.0,0,UNMATCHED-SKUA-20180824,,,
TAI STAR,TAISTAR,2018-08-24,unmatched_outside_coverage,2,45356.0,0,UNMATCHED-TAISTAR-20180824,,,
UBC STAVANGER,UBCSTAVANGER,2018-08-24,unmatched_outside_coverage,1,6949.0,0,UNMATCHED-UBCSTAVANGER-20180824,,,
NAVIOS STAR,NAVIOSSTAR,2018-08-25,unmatched_outside_coverage,1,70091.0,0,UNMATCHED-NAVIOSSTAR-20180825,,,
UBC STAVANGER,UBCSTAVANGER,2018-08-25,unmatched_outside_coverage,1,6655.0,0,UNMATCHED-UBCSTAVANGER-20180825,,,
V ARCTIC TERN,VARCTICTERN,2018-08-25,unmatched_outside_coverage,1,49407.0,0,UNMATCHED-VARCTICTERN-20180825,,,
WULIN,WULIN,2018-08-25,unmatched_outside_coverage,1,35000.0,0,UNMATCHED-WULIN-20180825,,,
CIELO DI TAMPA,CIELODITAMPA,2018-08-26,unmatched_outside_coverage,1,7700.0,0,UNMATCHED-CIELODITAMPA-20180826,,,
CLIPPER TARGET,CLIPPERTARGET,2018-08-26,unmatched_outside_coverage,1,20656.0,0,UNMATCHED-CLIPPERTARGET-20180826,,,
IOANNA L,IOANNAL,2018-08-26,unmatched_outside_coverage,1,69300.0,0,UNMATCHED-IOANNAL-20180826,,,
NORD PEAK,NORDPEAK,2018-08-26,unmatched_outside_coverage,1,59242.0,0,UNMATCHED-NORDPEAK-20180826,,,
STAR SOPHIA,STARSOPHIA,2018-08-26,unmatched_outside_coverage,1,69353.0,0,UNMATCHED-STARSOPHIA-20180826,,,
WELFINE,WELFINE,2018-08-26,unmatched_outside_coverage,1,71499.0,0,UNMATCHED-WELFINE-20180826,,,
CIELO DI TAMPA,CIELODITAMPA,2018-08-27,unmatched_outside_coverage,1,28553.0,0,UNMATCHED-CIELODITAMPA-20180827,,,
INDIGO EVOLUTION,INDIGOEVOLUTION,2018-08-27,unmatched_outside_coverage,2,49752.0,0,UNMATCHED-INDIGOEVOLUTION-20180827,,,
IRYDA,IRYDA,2018-08-27,unmatched_outside_coverage,1,18364.0,0,UNMATCHED-IRYDA-20180827,,,
JPS AFRODITI,JPSAFRODITI,2018-08-27,unmatched_outside_coverage,1,11808.0,0,UNMATCHED-JPSAFRODITI-20180827,,,
ORPHEUS,ORPHEUS,2018-08-27,unmatched_outside_coverage,1,68246.0,0,UNMATCHED-ORPHEUS-20180827,,,
SANTA BARBARA,SANTABARBARA,2018-08-27,unmatched_outside_coverage,1,52240.0,0,UNMATCHED-SANTABARBARA-20180827,,,
JPS AFRODITI,JPSAFRODITI,2018-08-28,unmatched_outside_coverage,2,38209.0,0,UNMATCHED-JPSAFRODITI-20180828,,,
ORIENT TIDE,ORIENTTIDE,2018-08-28,unmatched_outside_coverage,1,32147.0,0,UNMATCHED-ORIENTTIDE-20180828,,,
PANFORCE,PANFORCE,2018-08-28,unmatched_outside_coverage,1,14519.0,0,UNMATCHED-PANFORCE-20180828,,,
SILVERFJORD,SILVERFJORD,2018-08-28,unmatched_outside_coverage,2,9809.0,0,UNMATCHED-SILVERFJORD-20180828,,,
ATLANTIC YUCATAN,ATLANTICYUCATAN,2018-08-29,unmatched_outside_coverage,1,28849.0,0,UNMATCHED-ATLANTICYUCATAN-20180829,,,
AURORA CONFIDENCE,AURORACONFIDENCE,2018-08-29,unmatched_outside_coverage,1,66908.0,0,UNMATCHED-AURORACONFIDENCE-20180829,,,
NAUTICAL ALICE,NAUTICALALICE,2018-08-29,unmatched_outside_coverage,1,34790.0,0,UNMATCHED-NAUTICALALICE-20180829,,,
NEO BEACHWOOD,NEOBEACHWOOD,2018-08-29,unmatched_outside_coverage,1,39938.0,0,UNMATCHED-NEOBEACHWOOD-20180829,,,
SBI SUBURU,SBISUBURU,2018-08-29,unmatched_outside_coverage,1,6050.0,0,UNMATCHED-SBISUBURU-20180829,,,
STAR AQUARIUS,STARAQUARIUS,2018-08-29,unmatched_outside_coverage,1,50446.0,0,UNMATCHED-STARAQUARIUS-20180829,,,
VICTORIA,VICTORIA,2018-08-29,unmatched_outside_coverage,1,52499.0,0,UNMATCHED-VICTORIA-20180829,,,
BALTIC ACE,BALTICACE,2018-08-30,unmatched_outside_coverage,1,30538.0,0,UNMATCHED-BALTICACE-20180830,,,
HARRIETT,HARRIETT,2018-08-30,unmatched_outside_coverage,2,15150.0,0,UNMATCHED-HARRIETT-20180830,,,
LADY ALARA,LADYALARA,2018-08-30,unmatched_outside_coverage,1,28503.0,0,UNMATCHED-LADYALARA-20180830,,,
LESEDI QUEEN,LESEDIQUEEN,2018-08-30,unmatched_outside_coverage,1,45194.0,0,UNMATCHED-LESEDIQUEEN-20180830,,,
NAUTICAL ALICE,NAUTICALALICE,2018-08-30,unmatched_outside_coverage,1,10762.0,0,UNMATCHED-NAUTICALALICE-20180830,,,
PATIENCE LAKE,PATIENCELAKE,2018-08-30,unmatched_outside_coverage,2,30662.0,0,UNMATCHED-PATIENCELAKE-20180830,,,
DALIAN STAR,DALIANSTAR,2018-08-31,unmatched_outside_coverage,2,45938.0,0,UNMATCHED-DALIANSTAR-20180831,,,
EQUINOX DAWN,EQUINOXDAWN,2018-08-31,unmatched_outside_coverage,1,17324.0,0,UNMATCHED-EQUINOXDAWN-20180831,,,
UNION ANTON,UNIONANTON,2018-08-31,unmatched_outside_coverage,1,24780.0,0,UNMATCHED-UNIONANTON-20180831,,,
EQUINOX DAWN,EQUINOXDAWN,2018-09-01,unmatched_outside_coverage,1,29456.0,0,UNMATCHED-EQUINOXDAWN-20180901,,,
INTERLINK ACUITY,INTERLINKACUITY,2018-09-01,unmatched_outside_coverage,2,27576.0,0,UNMATCHED-INTERLINKACUITY-20180901,,,
EPTALOFOS,EPTALOFOS,2018-09-02,unmatched_outside_coverage,1,72599.0,0,UNMATCHED-EPTALOFOS-20180902,,,
GLOBAL VISION,GLOBALVISION,2018-09-02,unmatched_outside_coverage,1,10752.0,0,UNMATCHED-GLOBALVISION-20180902,,,
LEVANTO,LEVANTO,2018-09-02,unmatched_outside_coverage,1,63700.0,0,UNMATCHED-LEVANTO-20180902,,,
MARINER,MARINER,2018-09-02,unmatched_outside_coverage,1,3013.0,0,UNMATCHED-MARINER-20180902,,,
BEIRA,BEIRA,2018-09-03,unmatched_outside_coverage,1,23609.0,0,UNMATCHED-BEIRA-20180903,,,
BULK HONDURAS,BULKHONDURAS,2018-09-03,unmatched_outside_coverage,1,37069.0,0,UNMATCHED-BULKHONDURAS-20180903,,,
EPICTETUS,EPICTETUS,2018-09-03,unmatched_outside_coverage,1,69076.0,0,UNMATCHED-EPICTETUS-20180903,,,
GLOBAL VISION,GLOBALVISION,2018-09-03,unmatched_outside_coverage,4,37727.0,0,UNMATCHED-GLOBALVISION-20180903,,,
MARINER,MARINER,2018-09-03,unmatched_outside_coverage,2,46124.0,0,UNMATCHED-MARINER-20180903,,,
ROWAYTON EAGLE,ROWAYTONEAGLE,2018-09-03,unmatched_outside_coverage,1,49997.0,0,UNMATCHED-ROWAYTONEAGLE-20180903,,,
UNITED HARMONY,UNITEDHARMONY,2018-09-03,unmatched_outside_coverage,1,21400.0,0,UNMATCHED-UNITEDHARMONY-20180903,,,
AEOLIAN FORTUNE,AEOLIANFORTUNE,2018-09-04,unmatched_outside_coverage,1,70547.0,0,UNMATCHED-AEOLIANFORTUNE-20180904,,,
KIWI TRADER,KIWITRADER,2018-09-04,unmatched_outside_coverage,1,29639.0,0,UNMATCHED-KIWITRADER-20180904,,,
STAMFORD EAGLE,STAMFORDEAGLE,2018-09-04,unmatched_outside_coverage,1,9112.0,0,UNMATCHED-STAMFORDEAGLE-20180904,,,
TASSOS N,TASSOSN,2018-09-04,unmatched_outside_coverage,1,11000.0,0,UNMATCHED-TASSOSN-20180904,,,
UBC BALBOA,UBCBALBOA,2018-09-04,unmatched_outside_coverage,2,21200.0,0,UNMATCHED-UBCBALBOA-20180904,,,
VEGA ROSE,VEGAROSE,2018-09-04,unmatched_outside_coverage,2,41069.0,0,UNMATCHED-VEGAROSE-20180904,,,
SPRING MELODY,SPRINGMELODY,2018-09-05,unmatched_outside_coverage,1,33530.0,0,UNMATCHED-SPRINGMELODY-20180905,,,
STAMFORD EAGLE,STAMFORDEAGLE,2018-09-05,unmatched_outside_coverage,2,32241.0,0,UNMATCHED-STAMFORDEAGLE-20180905,,,
TASSOS N,TASSOSN,2018-09-05,unmatched_outside_coverage,1,37897.0,0,UNMATCHED-TASSOSN-20180905,,,
VEGA ROSE,VEGAROSE,2018-09-05,unmatched_outside_coverage,1,8000.0,0,UNMATCHED-VEGAROSE-20180905,,,
WEST BAY,WESTBAY,2018-09-05,unmatched_outside_coverage,1,50708.0,0,UNMATCHED-WESTBAY-20180905,,,
AZZURA,AZZURA,2018-09-06,unmatched_outside_coverage,1,20020.0,0,UNMATCHED-AZZURA-20180906,,,
DELPHI RANGER,DELPHIRANGER,2018-09-06,unmatched_outside_coverage,2,33840.0,0,UNMATCHED-DELPHIRANGER-20180906,,,
ELLY,ELLY,2018-09-06,unmatched_outside_coverage,1,66937.0,0,UNMATCHED-ELLY-20180906,,,
GENCO SPIRIT,GENCOSPIRIT,2018-09-06,unmatched_outside_coverage,2,27075.0,0,UNMATCHED-GENCOSPIRIT-20180906,,,
SPRING MELODY,SPRINGMELODY,2018-09-06,unmatched_outside_coverage,1,18375.0,0,UNMATCHED-SPRINGMELODY-20180906,,,
CHARMEY,CHARMEY,2018-09-07,unmatched_outside_coverage,1,33181.0,0,UNMATCHED-CHARMEY-20180907,,,
FIORA TOPIC,FIORATOPIC,2018-09-07,unmatched_outside_coverage,1,7863.0,0,UNMATCHED-FIORATOPIC-20180907,,,
SARITA NAREE,SARITANAREE,2018-09-07,unmatched_outside_coverage,1,29235.0,0,UNMATCHED-SARITANAREE-20180907,,,
SEA SMILE,SEASMILE,2018-09-07,unmatched_outside_coverage,2,32604.0,0,UNMATCHED-SEASMILE-20180907,,,
SPAR PYXIS,SPARPYXIS,2018-09-07,unmatched_outside_coverage,2,51704.0,0,UNMATCHED-SPARPYXIS-20180907,,,
UBC TOKYO,UBCTOKYO,2018-09-07,unmatched_outside_coverage,1,30154.0,0,UNMATCHED-UBCTOKYO-20180907,,,
UNI HORIZON,UNIHORIZON,2018-09-07,unmatched_outside_coverage,2,34828.0,0,UNMATCHED-UNIHORIZON-20180907,,,
ATLANTIC ENSENADA,ATLANTICENSENADA,2018-09-08,unmatched_outside_coverage,1,49871.0,0,UNMATCHED-ATLANTICENSENADA-20180908,,,
AZZURA,AZZURA,2018-09-08,unmatched_outside_coverage,1,6500.0,0,UNMATCHED-AZZURA-20180908,,,
BEAUFORTE,BEAUFORTE,2018-09-08,unmatched_outside_coverage,1,3500.0,0,UNMATCHED-BEAUFORTE-20180908,,,
CS CAPRICE,CSCAPRICE,2018-09-08,unmatched_outside_coverage,2,24969.0,0,UNMATCHED-CSCAPRICE-20180908,,,
FIORA TOPIC,FIORATOPIC,2018-09-08,unmatched_outside_coverage,3,18403.0,0,UNMATCHED-FIORATOPIC-20180908,,,
INTERLINK FORTUITY,INTERLINKFORTUITY,2018-09-08,unmatched_outside_coverage,1,29561.0,0,UNMATCHED-INTERLINKFORTUITY-20180908,,,
OLZA,OLZA,2018-09-08,unmatched_outside_coverage,2,4600.0,0,UNMATCHED-OLZA-20180908,,,
REGAL,REGAL,2018-09-08,unmatched_outside_coverage,1,44921.0,0,UNMATCHED-REGAL-20180908,,,
AMALFI,AMALFI,2018-09-09,unmatched_outside_coverage,1,67082.0,0,UNMATCHED-AMALFI-20180909,,,
BOSTON HARMONY,BOSTONHARMONY,2018-09-09,unmatched_outside_coverage,1,35479.0,0,UNMATCHED-BOSTONHARMONY-20180909,,,
FLIPPER,FLIPPER,2018-09-09,unmatched_outside_coverage,1,58305.0,0,UNMATCHED-FLIPPER-20180909,,,
OLZA,OLZA,2018-09-09,unmatched_outside_coverage,2,11284.0,0,UNMATCHED-OLZA-20180909,,,
CAPE TRAFALGAR,CAPETRAFALGAR,2018-09-10,unmatched_outside_coverage,1,53997.0,0,UNMATCHED-CAPETRAFALGAR-20180910,,,
TR LADY,TRLADY,2018-09-10,unmatched_outside_coverage,1,73822.0,0,UNMATCHED-TRLADY-20180910,,,
UBC SANTA MARTA,UBCSANTAMARTA,2018-09-10,unmatched_outside_coverage,1,24546.0,0,UNMATCHED-UBCSANTAMARTA-20180910,,,
ATLANTIC BULKER,ATLANTICBULKER,2018-09-11,unmatched_outside_coverage,2,28643.0,0,UNMATCHED-ATLANTICBULKER-20180911,,,
IKAN SEMBAK,IKANSEMBAK,2018-09-11,unmatched_outside_coverage,1,58630.0,0,UNMATCHED-IKANSEMBAK-20180911,,,
POLESIE,POLESIE,2018-09-11,unmatched_outside_coverage,1,30000.0,0,UNMATCHED-POLESIE-20180911,,,
VOSCO SUNRISE,VOSCOSUNRISE,2018-09-11,unmatched_outside_coverage,1,40020.0,0,UNMATCHED-VOSCOSUNRISE-20180911,,,
WOOLLOOMOOLOO,WOOLLOOMOOLOO,2018-09-11,unmatched_outside_coverage,1,65210.0,0,UNMATCHED-WOOLLOOMOOLOO-20180911,,,
PAC ALNATH,PACALNATH,2018-09-12,unmatched_outside_coverage,1,24439.0,0,UNMATCHED-PACALNATH-20180912,,,
THOR ACHIEVER,THORACHIEVER,2018-09-12,unmatched_outside_coverage,2,42839.0,0,UNMATCHED-THORACHIEVER-20180912,,,
